,resultId,value,time,limb,repeat,definition_id,result_key,description,name,unit,repeatable,asymmetry
613,6553717,356.4367802405095,41.296,Right,0,6553717,POSITIVE_TAKEOFF_IMPULSE,Area above BW in the takeoff phase,Positive Takeoff Impulse,Newton Second,False,True
614,6553717,0.8508847236829421,41.296,Asym,0,6553717,POSITIVE_TAKEOFF_IMPULSE,Area above BW in the takeoff phase,Positive Takeoff Impulse,Newton Second,False,True
615,6553718,7328.801759630828,41.436,Trial,0,6553718,CMJ_STIFFNESS,Peak force during takeoff / displacement at start of concentric phase (min displacement),CMJ Stiffness,Newton Per Meter,False,True
616,6553718,3523.888837006249,41.434,Left,0,6553718,CMJ_STIFFNESS,Peak force during takeoff / displacement at start of concentric phase (min displacement),CMJ Stiffness,Newton Per Meter,False,True
617,6553718,3810.9176989314315,41.436,Right,0,6553718,CMJ_STIFFNESS,Peak force during takeoff / displacement at start of concentric phase (min displacement),CMJ Stiffness,Newton Per Meter,False,True
618,6553718,7.531751787913563,41.436,Asym,0,6553718,CMJ_STIFFNESS,Peak force during takeoff / displacement at start of concentric phase (min displacement),CMJ Stiffness,Newton Per Meter,False,True
619,6553720,21.1275474866356,41.676,Trial,0,6553720,BODYMASS_RELATIVE_MEAN_TAKEOFF_FORCE,The average force in the concentric phase relative to body mass,Concentric Mean Force / BM,Newton Per Kilo,False,False
620,6553722,21.808888645626162,41.338,Trial,0,6553722,BODYMASS_RELATIVE_ECCENTRIC_PEAK_POWER,Eccentric Peak Power divided by Body Mass,Eccentric Peak Power / BM,Watt Per Kilo,False,False
621,6553724,0.38284539399254575,41.338,Trial,0,6553724,ECC_CON_PEAK_POWER_RATIO,Ratio of Eccentric Peak Power to Concentric Peak Power,Eccentric Peak Power:Concentric Peak Power,No Unit,False,False
622,6553725,0.485968245241285,41.55,Trial,0,6553725,CON_P2_CON_P1_IMPULSE_RATIO,Ratio of P2 Concentric Impulse to P1 Concentric Impulse,P2 Concentric Impulse:P1 Concentric Impulse,No Unit,False,True
623,6553725,0.7299128072876053,41.55,Left,0,6553725,CON_P2_CON_P1_IMPULSE_RATIO,Ratio of P2 Concentric Impulse to P1 Concentric Impulse,P2 Concentric Impulse:P1 Concentric Impulse,No Unit,False,True
624,6553725,0.6455655189852394,41.55,Right,0,6553725,CON_P2_CON_P1_IMPULSE_RATIO,Ratio of P2 Concentric Impulse to P1 Concentric Impulse,P2 Concentric Impulse:P1 Concentric Impulse,No Unit,False,True
625,6553725,-11.555803304206282,41.55,Asym,0,6553725,CON_P2_CON_P1_IMPULSE_RATIO,Ratio of P2 Concentric Impulse to P1 Concentric Impulse,P2 Concentric Impulse:P1 Concentric Impulse,No Unit,False,True
626,6553726,0.5516588044749913,41.424,Trial,0,6553726,CON_100MS_CON_IMPULSE_RATIO,Ratio of Concentric Impulse-100ms to Concentric Impulse,Concentric Impulse-100ms:Concentric Impulse,No Unit,False,True
627,6553726,0.46514300506076706,41.424,Left,0,6553726,CON_100MS_CON_IMPULSE_RATIO,Ratio of Concentric Impulse-100ms to Concentric Impulse,Concentric Impulse-100ms:Concentric Impulse,No Unit,False,True
628,6553726,0.49478945551564046,41.424,Right,0,6553726,CON_100MS_CON_IMPULSE_RATIO,Ratio of Concentric Impulse-100ms to Concentric Impulse,Concentric Impulse-100ms:Concentric Impulse,No Unit,False,True
629,6553726,5.991730447039867,41.424,Asym,0,6553726,CON_100MS_CON_IMPULSE_RATIO,Ratio of Concentric Impulse-100ms to Concentric Impulse,Concentric Impulse-100ms:Concentric Impulse,No Unit,False,True
630,6553727,119.12739058186305,42.268,Trial,0,6553727,LANDING_IMPULSE,Absolute Impulse from Landing to Peak Landing Force,Landing Impulse,Newton Second,False,True
631,6553727,56.97088919674552,42.268,Left,0,6553727,LANDING_IMPULSE,Absolute Impulse from Landing to Peak Landing Force,Landing Impulse,Newton Second,False,True
632,6553727,51.791319482981116,42.268,Right,0,6553727,LANDING_IMPULSE,Absolute Impulse from Landing to Peak Landing Force,Landing Impulse,Newton Second,False,True
633,6553727,-9.09160763820461,42.268,Asym,0,6553727,LANDING_IMPULSE,Absolute Impulse from Landing to Peak Landing Force,Landing Impulse,Newton Second,False,True
634,6553728,32879.999999959815,42.268,Trial,0,6553728,LANDING_RFD_50,Rate of force development over the first 50ms from landing,Landing RFD 50ms,Newton Per Second,False,False
635,6553730,1.3575385846649695,41.298,Trial,0,6553730,BODYMASS_RELATIVE_ECC_DECEL_IMPULSE,Net impulse from the start of eccentric deceleration to the end of the eccentric phase relative to body mass,Eccentric Deceleration Impulse / BM,Newton Second Per Kilo,False,False
636,6553731,12.173325148078417,41.424,Trial,0,6553731,DISPLACEMENT_AT_TAKEOFF,Displacement of the centre of mass when takeoff occurs,Displacement at Takeoff,Centimeter,False,False
637,6553732,26.943419339863325,41.424,Trial,0,6553732,BM_REL_FORCE_AT_ZERO_VELOCITY,The combined force at the instant velocity is zero divided by body mass,Force at Zero Velocity / BM,Newton Per Kilo,False,False
638,6553733,55.93539786494416,42.268,Trial,0,6553733,RSI_MODIFIED_IMP_MOM,Jump height (Imp-Mom) / Contraction time,RSI-modified (Imp-Mom),RSIModified,False,False
639,6553734,5.339420521935586,41.424,Trial,0,6553734,BM_REL_ABS_CON_IMPULSE,Absolute concentric impulse (area under the Fz curve from the transition point at zero velocity) divided by body mass,Concentric Impulse (Abs) / BM,Newton Second Per Kilo,False,False
